,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
29357,59,3329,1,1,1,68351.38166341586,0.02,150922.89,68351.38166341586
29358,59,3380,2,1,2,-93937.75176174952,0.31,41728.03,-93627.29521854952
29359,57,3318,2,1,3,281542.0478673436,0.26,60583.9,281857.0841473436
29360,43,3375,1,1,1,-271390.83260400506,0.24,124220.43,-270317.56808880507
29361,47,2142,1,1,1,205783.97093304968,0.14,34391.87,206217.30849504969
29362,55,1640,1,1,1,-104467.85149088455,0.32,44570.86,-103783.24308128456
29363,38,1731,1,1,1,41296.85304217048,0.25,35489.28,42494.61624217048
29364,57,3039,3,1,2,23835.507524486136,0.28,9132.21,23937.788276486135
29365,56,3039,1,1,1,-107593.21866283576,0.33,73645.12,-106815.52619563576
29366,40,1731,1,1,1,-63581.243422633976,0.26,20130.26,-62927.009972633976
29367,58,3099,1,1,1,-104410.17040858182,0.27,28107.49,-104144.55462808182
29368,49,1781,1,1,1,-208077.10626355943,0.23,44893.43,-207282.04361825943
29369,54,3143,3,1,2,48650.74094783168,0.22,32406.02,49028.59514103168
29370,51,3143,1,1,1,-257458.36074667049,0.13,57175.11,-256997.52936007048
29371,53,1275,2,3,5,-19461.019736349583,0.22,34809.68,-19024.506349149582
29372,35,1804,1,1,1,-200864.6318107592,0.16,16670.99,-200464.5280507592
29373,47,1846,3,1,4,-172094.47812974418,0.13,189659.53,-172094.47812974418
29374,38,1929,2,1,3,135613.98346468623,0.01,100542.92,135662.24406628622
29375,39,1929,3,1,3,7372.777798066507,0.27,39811.84,8705.678201266506
29376,59,3385,1,1,1,-30823.242701312647,0.11,73300.31,-30661.982019312647
29377,43,2090,1,1,1,252015.2411162225,0.27,31859.14,252961.4575742225
29378,54,1524,1,3,1,33907.266726085894,0.22,30163.14,34272.240720085894
29379,44,1662,2,3,3,8143.113015337404,0.15,61347.37,8805.664611337404
29380,36,2010,1,3,1,-324325.1697638514,0.2,44270.34,-323059.0380398514
29381,46,3721,3,1,3,-240628.8095936816,0.33,118636.55,-240628.8095936816
29382,44,4131,2,1,3,95678.1863902678,0.25,65608.96,96777.1364702678
29383,36,3136,2,1,5,-157769.91766854608,0.27,19355.81,-157012.1377070461
29384,36,3136,2,1,5,115455.02832028312,0.13,56367.34,116349.01433268312
29385,51,3452,1,1,1,441923.8275548884,0.32,150265.08,441923.8275548884
29386,45,3393,1,1,1,123374.56852058282,0.27,27207.85,124109.18047058283
29387,47,3384,1,1,1,150113.35795571897,0.31,67701.98,151750.39183211897
29388,42,2098,3,2,3,-124109.316113181,0.23,119006.55,-123671.37200918101
29389,42,3314,2,1,5,41513.13776997218,0.32,62302.8,43147.963241972175
29390,35,3136,2,1,5,48650.96435604744,0.28,112784.58,50166.789111247446
29391,40,1810,1,1,1,51938.69535609701,0.27,106435.41,53720.42411949701
29392,62,2843,1,1,1,257822.1928346017,0.22,33831.75,257933.8376096017
29393,63,2819,1,1,1,67403.21831101527,0.25,12335.09,67434.05603601527
29394,44,1438,1,1,1,85720.1795422064,0.17,89169.48,86660.02586140641
29395,45,2716,3,1,5,115019.35154635285,0.18,58667.33,115779.68014315284
29396,40,1825,3,1,5,-130070.58232396688,0.14,94898.95,-129486.00479196689
29397,52,1899,1,1,1,188511.7865419048,0.09,33495.87,188707.7373814048
29398,54,1899,3,1,3,-49261.17552739256,0.02,49115.56,-49217.95383459256
29399,48,1383,2,3,5,-894.0588065389312,0.08,37746.53,-652.4810145389312
29400,48,3089,2,1,3,-252230.86020617207,0.21,70090.14,-251642.10303017206
29401,45,3089,2,1,3,238097.18549535755,0.28,104530.81,238565.48352415755
29402,52,1894,1,1,1,2283.019071250536,0.01,87916.89,2311.152476050536
29403,51,1711,1,3,1,4196.243270431176,0.35,14645.61,4555.060715431176
29404,36,2032,3,3,5,-5169.732683488311,0.26,89421.41,-3588.7621546883106
29405,43,1680,2,3,5,-176969.46625128848,0.33,53050.66,-175271.31462468847
29406,61,1581,2,3,3,63505.97228851168,0.02,58551.05,63510.65637251168
29407,43,1981,1,1,1,-45189.63944814382,0.05,90075.03,-44887.888097643816
29408,44,2288,1,1,1,130867.93496783813,0.08,147248.64,131056.41322703812
29409,37,2171,2,1,3,75796.25693266027,0.03,94494.76,75957.84297226027
29410,44,2174,1,1,1,87929.35843024401,0.21,34570.34,88691.63442724402
29411,42,1786,1,1,1,-280811.2772842644,0.21,88773.96,-279450.3724774644
29412,42,1290,2,3,3,116821.41466892564,0.22,23796.93,117423.47699792564
29413,35,2334,3,2,3,-33860.38016651372,0.23,58542.26,-32204.21963111372
29414,46,2334,2,2,3,-101018.0853166656,0.28,77534.71,-100149.6965646656
29415,48,2959,3,2,3,7250.663337409965,0.02,115942.14,7250.663337409965
29416,52,1899,1,1,1,96726.76064014448,0.08,29844.72,96881.95318414448
29417,53,1513,1,4,1,91096.27961693706,0.03,22613.36,91136.98366493706
29418,44,1781,1,1,1,-67107.05905100329,0.11,99082.61,-66540.30652180329
29419,53,3414,3,1,2,24187.87552136556,0.18,70205.92,24440.61683336556
29420,60,3100,2,1,3,230391.04652502053,0.16,121542.91,230391.04652502053
29421,62,2795,3,1,3,74460.00040467813,0.17,74117.89,74460.00040467813
29422,58,2762,2,1,4,96712.73556762136,0.1,37786.9,96712.73556762136
29423,50,2644,1,1,1,243304.1474379113,0.05,47262.97,243471.9309814113
29424,36,3568,2,1,5,170705.6953797922,0.01,72765.81,170772.6399249922
29425,41,1642,1,1,1,187375.1936518454,0.1,49028.82,187939.02508184538
29426,40,2049,3,1,3,74669.3298145531,0.04,26107.66,74799.8681145531
29427,45,1811,3,1,3,-301714.8048927161,0.33,44292.43,-300384.7032198161
29428,54,2763,1,2,1,105015.6777134468,0.07,39893.99,105169.2695749468
29429,46,1618,1,1,1,-66647.65581402107,0.29,12593.08,-66300.71646002107
29430,37,1618,3,1,5,13012.986792931968,0.07,71899.45,13476.019250931968
29431,37,1618,1,1,1,-100662.2483522836,0.26,67479.19,-98416.5409090836
29432,39,3571,1,1,1,84724.60671156575,0.27,81705.57,86864.47558986575
29433,45,2782,2,1,1,29535.868059136006,0.12,20720.43,29535.868059136006
29434,45,2671,3,1,3,18622.707108212795,0.21,42786.88,19449.349629812794
29435,63,2987,3,1,3,-801.7576135502312,0.03,12008.58,-798.1550395502312
29436,63,1332,2,4,3,75892.5066098043,0.23,67671.08,75892.5066098043
29437,44,2595,3,2,3,95776.24452716165,0.17,51202.94,96585.76300856164
29438,44,2289,1,1,1,109361.26497042194,0.19,24751.11,109855.04961492194
29439,58,2489,1,2,1,-59361.71349298561,0.33,27008.28,-59049.76785898561
29440,41,2694,3,2,5,32860.080907917094,0.34,10880.65,33304.011427917096
29441,39,3088,3,2,5,234360.59217406804,0.23,92006.4,235460.98871806802
29442,60,2058,3,4,3,-145266.79354069996,0.07,61262.87,-145249.63993709997
29443,56,1288,2,1,3,-35690.334804073005,0.22,47090.24,-35317.380103273004
29444,38,1912,1,1,1,-225652.58184888848,0.17,29542.2,-224974.5883588885
29445,36,1797,1,1,1,-78554.81572219239,0.1,137963.13,-77837.40744619239
29446,41,1561,1,1,1,-193091.95398083844,0.14,40473.56,-192411.99817283844
29447,61,3658,1,1,1,211511.3770610728,0.29,94863.0,211511.3770610728
29448,57,3394,3,1,3,85846.76764419455,0.3,125428.61,85846.76764419455
29449,45,3944,2,1,3,68714.38001967307,0.34,22727.0,69487.09801967307
29450,49,3045,2,1,5,-64304.39865652839,0.28,12920.92,-64014.97004852839
29451,42,3088,3,1,2,-197289.80395312223,0.3,75506.61,-195975.98893912224
29452,55,3318,2,1,3,330432.96986987046,0.08,70139.72,330500.30400107044
29453,49,1428,1,1,1,118293.986670062,0.29,169922.61,118293.986670062
29454,48,3045,2,1,4,-13556.308337205788,0.17,67993.06,-13556.308337205788
29455,51,1564,1,1,1,294654.63735215773,0.28,50009.45,295564.80934215774
29456,61,3211,1,1,1,48019.377261914575,0.05,16171.36,48035.548621914575
29457,49,2926,2,1,2,9631.070975260282,0.18,213671.79,9631.070975260282
29458,55,1879,3,1,2,-234703.4082805921,0.0,225420.88,-234703.4082805921
29459,37,1629,1,1,1,75743.37363815244,0.13,72218.61,76888.76079275244
29460,43,1625,1,1,1,-31444.99294542518,0.19,28003.63,-30859.71707842518
29461,60,2552,1,1,1,-138673.77981387224,0.34,56113.82,-138292.20583787223
29462,45,2445,3,1,3,-125095.22460098716,0.15,28256.61,-124671.37545098717
29463,61,2552,3,1,5,-69985.07810291357,0.11,92015.28,-69985.07810291357
29464,41,1876,1,1,1,-99537.26546273584,0.32,59209.34,-97434.14970593584
29465,55,3086,2,1,3,-98026.74175586535,0.14,27122.74,-97836.88257586535
29466,60,3112,1,1,1,-82219.48150769545,0.01,66950.79,-82206.09134969546
29467,57,3108,2,1,5,-48268.55379933121,0.11,117297.06,-48268.55379933121
29468,46,3108,3,1,5,90876.89736986092,0.09,78409.45,91159.17138986092
29469,53,3126,1,1,1,39294.8314253971,0.29,29994.8,39816.7409453971
29470,49,3350,1,1,1,-124297.39495273086,0.31,181664.24,-124297.39495273086
29471,53,1838,1,1,1,-53839.24065016325,0.19,13180.74,-53688.98021416325
29472,57,1501,1,1,1,-169675.60239924962,0.25,41504.19,-169270.9365467496
29473,35,1672,2,1,5,108602.18022021478,0.14,146784.95,109095.37765221478
29474,40,1672,3,1,5,-53927.67442627997,0.07,76834.75,-53567.31944877997
29475,50,1896,1,1,1,156537.58815386405,0.13,53192.65,157007.81117986405
29476,53,1436,1,1,1,72288.59047711639,0.03,80589.27,72375.62688871639
29477,62,2547,1,1,1,181906.80163669723,0.01,47118.41,181912.45584589723
29478,42,3242,3,1,5,-122831.20770024497,0.07,15339.94,-122707.72118324497
29479,57,2547,1,1,1,21388.495064495302,0.26,68376.59,21957.388293295302
29480,61,2662,2,1,3,-32825.573984101306,0.01,58526.47,-32823.23292530131
29481,58,2662,3,1,2,-41874.50899586824,0.11,110700.23,-41874.50899586824
29482,37,1915,1,1,1,18235.381330918502,0.17,64753.26,19655.420322718503
29483,50,2547,1,1,1,-25397.58996565393,0.09,22000.48,-25249.086725653928
29484,52,3288,3,1,4,39852.84967947997,0.31,33015.31,39852.84967947997
29485,47,3270,1,1,1,-46442.16343390299,0.3,61174.57,-44973.97375390299
29486,56,1806,1,1,1,22444.116587807177,0.2,52756.26,22855.615415807177
29487,47,1874,1,1,1,2351.993286070796,0.31,8816.38,2597.970288070796
29488,35,1559,1,1,1,-136368.90239808755,0.35,65783.85,-133168.51809558755
29489,56,2662,1,1,1,-142921.98374148548,0.24,29233.22,-142606.2649654855
29490,45,1372,1,1,1,73752.1866545005,0.22,58668.51,74926.7302247005
29491,53,2573,1,1,1,-76856.15083193716,0.06,57513.32,-76676.70927353717
29492,44,1915,1,1,1,221979.3491987472,0.03,16739.33,222032.0780882472
29493,52,1073,3,3,3,-101237.86961306682,0.3,28324.63,-100685.53932806682
29494,35,1448,3,3,3,-186623.0866432936,0.0,25819.3,-186623.0866432936
29495,44,1582,1,1,1,-84448.88028648736,0.13,30275.57,-84035.61875598735
29496,53,3363,2,1,3,213340.1457307154,0.23,20981.55,213629.6911207154
29497,53,3363,3,1,3,123126.30398566274,0.24,236414.16,123126.30398566274
29498,42,2967,1,1,1,115774.16161245322,0.16,258676.18,115774.16161245322
29499,47,1566,3,1,3,20141.045361913737,0.11,77806.11,20449.157557513736
29500,41,1596,1,1,1,-10980.96132670595,0.3,63807.09,-8894.46948370595
29501,37,1596,1,1,1,149666.46862492792,0.28,48490.26,151512.97772572792
29502,60,3126,2,1,3,208584.8791712561,0.22,21516.73,208703.2211862561
29503,51,3126,3,1,5,-107315.40703246684,0.09,171301.01,-107315.40703246684
29504,60,3112,1,1,1,-24121.17984250621,0.23,36506.57,-23911.26706500621
29505,60,3112,1,1,1,-182813.69753367148,0.23,75396.69,-182605.6026692715
29506,35,2815,2,1,2,-85015.66748753191,0.32,25322.98,-83800.16444753192
29507,54,3143,3,1,5,-46588.72010690074,0.33,55547.77,-45855.489542900745
29508,43,3047,1,1,1,-230021.63238093173,0.03,217360.02,-230021.63238093173
29509,57,2531,1,1,1,266483.8172820666,0.13,44419.27,266703.2484758666
29510,56,1291,1,1,1,240146.254664302,0.31,23478.95,240473.78601680198
29511,42,1504,1,1,1,114890.5674523856,0.1,31716.9,115255.3118023856
29512,42,2820,1,1,1,101248.98985457666,0.1,58414.25,101868.18090457666
29513,44,2820,1,1,1,49356.18861703551,0.07,31460.37,49587.42233653551
29514,38,3247,1,1,1,5918.989385428527,0.06,34027.94,6194.6156994285275
29515,55,2531,3,1,3,-196386.4144143123,0.08,99692.44,-196386.4144143123
29516,55,2529,2,1,3,43176.99553010104,0.14,50456.25,43459.55053010104
29517,40,1428,1,1,1,-45006.18587462968,0.18,118718.0,-43894.98539462968
29518,40,2024,1,1,1,-156086.92665168765,0.11,151886.39,-155619.11657048765
29519,41,1827,1,1,1,-57621.469622541445,0.01,169551.93,-57601.123390941444
29520,44,1492,1,1,1,8166.050044006759,0.3,94080.46,9774.825910006759
29521,49,3108,3,1,3,-126900.84779564888,0.19,85459.89,-126576.10021364888
29522,46,3108,2,1,3,42260.61200213294,0.33,151497.37,42260.61200213294
29523,39,1731,1,1,1,20398.597410991933,0.28,45213.57,22006.391960191933
29524,58,1735,1,1,1,-604.130269038142,0.26,102162.62,-604.130269038142
29525,44,2976,2,1,3,-37772.85698750209,0.04,4461.02,-37754.12070350209
29526,61,3112,3,1,3,-89466.01531368561,0.18,74804.39,-89466.01531368561
29527,60,3112,3,1,4,-19393.1775862022,0.14,63181.38,-19393.1775862022
29528,35,1631,3,1,3,-147324.24060614544,0.03,25787.61,-147208.19636114544
29529,42,1631,2,1,3,28565.99118670276,0.05,78603.43,28774.29027620276
29530,42,1693,3,1,3,-358144.9774466366,0.22,15576.53,-357750.8912376366
29531,39,1804,1,1,1,67016.12799389941,0.16,94159.25,68251.49735389941
29532,55,1339,1,1,1,-36732.45186950776,0.07,71634.02,-36551.934139107754
29533,42,3375,1,1,1,-13432.555500674758,0.33,51035.0,-11596.826550674758
29534,53,1915,3,4,3,77595.2515257156,0.06,84565.65,77615.54728171561
29535,57,3380,2,1,5,34714.14736170863,0.08,4792.19,34729.48236970863
29536,59,3329,1,1,1,-71357.56838999693,0.34,17407.75,-71180.00933999693
29537,55,1854,1,1,1,116213.37246615396,0.07,22058.02,116290.57553615396
29538,35,1945,1,1,1,31325.81021017256,0.06,38113.4,31668.83081017256
29539,60,3634,1,1,1,26339.78578885287,0.11,65062.2,26482.92262885287
29540,35,3926,1,1,1,34370.62903032441,0.03,15870.6,34442.04673032441
29541,47,2671,3,1,3,13068.968853314424,0.17,111324.84,13068.968853314424
29542,46,2671,2,1,3,50408.38994388662,0.11,55608.6,50854.92700188662
29543,49,5669,3,2,4,29843.324089782825,0.1,24279.77,29843.324089782825
29544,60,3395,2,1,3,188202.0181046876,0.05,41627.54,188243.64564468758
29545,60,1933,1,1,1,31723.67152123936,0.33,256057.02,31723.67152123936
29546,56,3309,2,1,3,184775.89080213,0.24,228944.45,184775.89080213
29547,54,2644,3,1,3,-165578.11943165987,0.25,85334.59,-165578.11943165987
29548,57,2764,3,1,5,-268938.8742473006,0.07,53298.42,-268834.4093441006
29549,49,1695,3,4,5,-218638.202402114,0.07,72228.38,-218476.41083091398
29550,45,1564,3,1,4,-140124.2007588463,0.05,45942.78,-140124.2007588463
29551,35,2091,1,1,1,96587.8153695712,0.14,70759.49,97944.98238777119
29552,52,1693,1,1,1,108474.64120508742,0.19,31710.81,108866.26970858742
29553,57,1708,2,1,3,39102.67074541218,0.14,12547.87,39172.93881741218
29554,48,2010,2,2,5,75603.0538076245,0.33,65836.6,76645.9055516245
29555,46,3432,1,1,1,-242974.91231577203,0.02,48730.58,-242887.19727177202
29556,48,2724,3,1,3,-194368.3073773372,0.09,95025.25,-194265.6801073372
29557,50,2724,2,1,3,222211.43805380163,0.28,114125.52,222211.43805380163
29558,39,2039,1,1,1,19100.71927653187,0.31,2335.71,19194.848389531868
29559,53,3501,1,1,1,-134824.0048883614,0.34,235145.14,-134824.0048883614
29560,59,1498,2,1,3,44595.46109678217,0.08,49443.32,44690.39227118217
29561,36,3752,2,1,5,-22399.061518416984,0.06,37390.26,-22084.983334416982
29562,53,3136,2,1,4,113760.06935469055,0.32,225769.54,113760.06935469055
29563,60,3357,3,1,3,43679.53643455701,0.22,76849.74,43679.53643455701
29564,47,1923,2,1,3,165432.29321309927,0.26,125891.56,165432.29321309927
29565,38,1923,3,1,3,-105172.82208389224,0.22,110314.81,-104202.05175589224
29566,51,3473,2,1,3,70275.7372283741,0.01,105867.98,70275.7372283741
29567,42,1810,1,1,1,-36212.41527400306,0.07,21053.71,-36042.93290850306
29568,48,3432,1,1,1,-30049.385984023545,0.23,56660.89,-29045.921622123547
29569,48,1438,1,1,1,-39562.39579194188,0.05,50661.49,-39359.74983194188
29570,62,3344,2,1,3,761148.5521776237,0.24,77671.45,761148.5521776237
29571,44,3141,3,1,5,25946.75424559228,0.32,135327.99,25946.75424559228
29572,60,3344,2,1,5,130534.42078525382,0.12,84914.97,130534.42078525382
29573,63,1355,1,3,1,263351.8314076923,0.13,52379.36,263406.30594209227
29574,45,2179,1,1,1,86912.73037487286,0.18,60475.07,87892.42650887286
29575,59,1897,1,1,1,147403.59674493977,0.35,92127.98,147403.59674493977
29576,42,1802,3,4,3,-64809.36648499892,0.34,32628.13,-63555.793730398924
29577,48,1846,1,1,1,277466.1486492013,0.31,45402.03,278620.2682518013
29578,62,3385,1,1,1,222346.30366119632,0.26,59191.16,222530.98008039632
29579,40,1650,1,1,1,447331.2927968223,0.09,115278.7,447870.7971128223
29580,45,1810,1,1,1,197923.014682545,0.25,56416.94,199220.60430254502
29581,53,3481,3,1,3,-122384.28552106176,0.18,23651.33,-122128.85115706176
29582,53,3481,3,1,5,-14128.44013654839,0.23,30843.62,-13709.89221314839
29583,52,3481,3,1,5,-30896.424542414,0.21,120410.99,-30896.424542414
29584,56,2623,2,2,5,-23242.838130072963,0.26,27430.94,-22921.896132072965
29585,49,1770,1,1,1,-13681.20303397998,0.27,86346.52,-12655.40637637998
29586,45,1847,2,1,3,-122459.26013166254,0.16,167651.76,-122459.26013166254
29587,35,1882,1,1,1,-92209.60931970977,0.18,58863.44,-90715.65521250977
29588,62,3385,1,1,1,-39450.38445928565,0.05,56839.83,-39416.28056128565
29589,52,3482,2,1,3,468290.9145094519,0.28,44837.4,468993.9649414519
29590,51,3482,2,1,3,112911.39929107578,0.27,44767.93,113648.72709817578
29591,53,3481,1,1,1,-160337.70961024374,0.17,6973.5,-160266.57991024374
29592,59,3385,1,1,1,25803.61600168423,0.3,29113.53,26065.63777168423
29593,56,3374,2,1,3,139248.9945395141,0.18,91749.53,139248.9945395141
29594,60,3452,1,1,1,94673.74834858692,0.09,21858.46,94722.92988358691
29595,45,1513,2,1,3,94841.72203187844,0.13,49157.73,95410.47696797844
29596,59,2388,1,2,1,-111775.25211576896,0.23,7069.98,-111726.46925376897
29597,35,2541,2,2,5,-28978.095271871025,0.19,101772.14,-27856.566289071026
29598,54,2783,1,2,1,-39431.66743654601,0.12,141964.32,-39431.66743654601
29599,51,1809,2,2,4,32391.220459038384,0.06,172215.89,32391.220459038384
29600,37,3095,1,1,1,-106962.37903152584,0.03,111062.6,-106722.48381552583
29601,52,1432,3,3,3,-109425.4181093718,0.35,146524.1,-109425.4181093718
29602,44,3393,1,1,1,463887.5930074387,0.04,61863.7,464122.6750674387
29603,57,3452,1,1,1,-160034.93580622473,0.16,18336.8,-159917.58028622472
29604,55,3501,1,1,1,1784.168636924005,0.26,3670.66,1831.887216924005
29605,41,1805,1,1,1,111046.21233150152,0.11,31255.56,111458.78572350153
29606,58,3442,3,1,3,-122190.38060471464,0.21,105302.68,-122190.38060471464
29607,54,1438,1,1,1,-287061.7968213147,0.02,35660.28,-287022.57051331474
29608,53,2689,1,1,1,30326.018302567427,0.25,22749.07,30667.254352567426
29609,50,1195,1,1,1,-50724.17078726994,0.0,152903.46,-50724.17078726994
29610,63,3366,1,1,1,718995.261200629,0.34,24114.98,719077.2521326289
29611,62,3561,1,1,1,366585.28773332667,0.21,49389.91,366709.75030652666
29612,35,1532,1,1,1,-92987.3107222266,0.26,149076.3,-91126.8384982266
29613,62,3357,1,1,1,32597.784026518577,0.27,24441.89,32696.773681018578
29614,45,1592,3,3,1,-211767.18557560447,0.15,227348.87,-211767.18557560447
29615,38,1742,1,1,1,171347.65019590128,0.05,57351.7,171711.83349090128
29616,57,2570,3,2,3,-218046.0321118832,0.01,40502.74,-218032.66620768319
29617,37,1781,1,1,1,208756.4822236252,0.01,49074.98,208822.7334466252
29618,39,1847,1,1,1,145217.50912513683,0.31,64289.82,147589.16058493682
29619,43,2637,2,1,3,148974.79347683498,0.19,82890.17,149667.755298035
29620,43,1830,1,1,1,118866.81094150191,0.27,33610.26,119865.03566350191
29621,62,3366,1,1,1,7692.403507649773,0.19,38543.08,7802.251285649773
29622,47,1452,3,1,3,-228446.91701869256,0.01,56973.0,-228408.74510869256
29623,44,1875,3,1,1,-114468.76461627347,0.23,31137.08,-114468.76461627347
29624,56,4314,3,2,2,-114276.24063263844,0.05,168983.09,-114276.24063263844
29625,50,2580,2,2,5,-34903.24182533811,0.3,57160.31,-34011.540989338115
29626,41,2862,3,2,5,-36375.0929978476,0.31,73068.79,-34857.4542295476
29627,45,1988,2,2,4,-11018.435487100853,0.21,74606.97,-11018.435487100853
29628,46,3327,2,1,5,515384.38320856704,0.27,15191.45,515774.04390106705
29629,48,3673,1,1,1,597374.2522731753,0.11,27602.54,597632.3360221753
29630,43,1808,1,1,1,80398.02091797379,0.32,50667.14,82100.43682197378
29631,51,1793,1,1,1,-155076.65173179423,0.04,22485.85,-155013.69135179423
29632,38,2289,1,2,1,-102006.55956639536,0.17,31415.44,-101285.57521839536
29633,41,2470,3,2,5,261630.3102154256,0.26,91477.88,262676.8171626256
29634,38,2939,2,1,3,24851.54503576704,0.09,15809.86,25043.634834767043
29635,52,2596,3,2,4,-32180.5758588206,0.21,75320.78,-32180.5758588206
